"Data","GJGB10 Index"
2008-02-01,5.65022100252248e-05
2008-02-04,5.8105960851315e-05
2008-02-05,5.8301496065356e-05
2008-02-11,0.000224227854532259
2008-02-12,5.53674597766548e-05
2008-02-13,5.63457119625208e-05
2008-02-14,5.79104160405117e-05
2008-02-15,5.75584111946983e-05
2008-02-18,5.75192976256925e-05
2008-02-19,5.80668526567154e-05
2008-02-20,5.65413335803852e-05
2008-02-21,5.88489436182772e-05
2008-02-22,5.75192976255739e-05
2008-02-25,5.88489436183529e-05
2008-02-26,5.84970216838708e-05
2008-02-27,5.83014960652056e-05
2008-02-28,5.6502210025149e-05
2008-02-29,5.38017565167897e-05
2008-03-03,5.31753028953073e-05
2008-03-04,5.41540933985004e-05
2008-03-05,5.43889673439931e-05
2008-03-06,5.38017565167878e-05
2008-03-07,5.35668479514447e-05
2008-03-10,5.28228794429167e-05
2008-03-11,5.26662367907949e-05
2008-03-12,5.27837193573566e-05
2008-03-13,5.12170002343251e-05
2008-03-14,5.02374878393502e-05
2008-03-17,5.03158576934676e-05
2008-03-18,5.20787719903188e-05
2008-03-19,5.04334095840687e-05
2008-03-20,5.01591164441935e-05
2008-03-21,5.04725927769308e-05
2008-03-24,4.98456154451682e-05
2008-03-25,4.96888556951328e-05
2008-03-26,5.06685029610832e-05
2008-03-27,5.04334095841194e-05
2008-03-28,5.04334095840181e-05
2008-03-31,5.06293216949873e-05
2008-04-01,5.360600034071e-05
2008-04-02,5.45846850560913e-05
2008-04-03,5.39583545330623e-05
2008-04-04,5.28228794429927e-05
2008-04-07,5.3175302895277e-05
2008-04-08,5.26270751654828e-05
2008-04-10,0.000106040149516405
2008-04-11,5.45455422828601e-05
2008-04-14,5.30186740984781e-05
2008-04-15,5.33319255349591e-05
2008-04-16,5.35668479514226e-05
2008-04-17,5.45846850561481e-05
2008-04-18,5.53674597767082e-05
2008-04-21,5.73237240193041e-05
2008-04-22,5.82232831313405e-05
2008-04-23,5.76757495989065e-05
2008-04-24,5.90444423737686e-05
2008-04-25,6.33820462937874e-05
2008-04-28,6.41630947188804e-05
2008-04-29,6.41630947190582e-05
2008-04-30,6.24055204032837e-05
2008-05-02,0.000127314519762089
2008-05-06,0.000129892197850694
2008-05-07,6.58027982095573e-05
2008-05-08,6.57247323904304e-05
2008-05-09,6.15850536532668e-05
2008-05-13,0.00012536187067314
2008-05-14,6.61540754674816e-05
2008-05-15,6.60760165309687e-05
2008-05-16,6.70516433360908e-05
2008-05-19,6.60760165308063e-05
2008-05-20,6.51391899890768e-05
2008-05-21,6.35773227547566e-05
2008-05-22,6.59198940699115e-05
2008-05-23,6.84561263729135e-05
2008-05-26,6.88461727040496e-05
2008-05-27,6.96261508346162e-05
2008-05-28,6.86121494875076e-05
2008-05-29,7.07958318126847e-05
2008-05-30,6.91971817582073e-05
2008-06-02,7.03280006263489e-05
2008-06-03,6.7675919141268e-05
2008-06-04,6.98211215117123e-05
2008-06-05,6.83000971483191e-05
2008-06-09,0.000138554688695437
2008-06-10,7.1146669156981e-05
2008-06-11,7.25886759866245e-05
2008-06-12,7.10687079723906e-05
2008-06-13,7.356270956529e-05
2008-06-16,7.41080643781161e-05
2008-06-17,7.25107430128571e-05
2008-06-18,7.02110342465942e-05
2008-06-19,7.0756847978436e-05
2008-06-20,6.94311706162225e-05
2008-06-23,6.78319728102982e-05
2008-06-24,6.7129683161086e-05
2008-06-25,6.63101887525351e-05
2008-06-26,6.51782288265164e-05
2008-06-27,6.37725896452003e-05
2008-06-30,6.30305245444301e-05
2008-07-01,6.61150461903828e-05
2008-07-02,6.55295611513373e-05
2008-07-03,6.55295611513831e-05
2008-07-04,6.49439900643757e-05
2008-07-07,6.70516433361527e-05
2008-07-08,6.39287962673399e-05
2008-07-09,6.37725896449744e-05
2008-07-10,6.23664543890289e-05
2008-07-11,6.31477019071359e-05
2008-07-14,6.25617806302953e-05
2008-07-15,6.12333733187313e-05
2008-07-16,6.20148430221329e-05
2008-07-17,6.27961594807948e-05
2008-07-18,6.20148430221156e-05
2008-07-21,6.20148430222777e-05
2008-07-22,6.37725896449575e-05
2008-07-23,6.49439900643716e-05
2008-07-24,6.54905257563768e-05
2008-07-25,6.23664543888961e-05
2008-07-28,6.20148430221448e-05
2008-07-29,6.10379819414661e-05
2008-07-30,6.04126651346764e-05
2008-07-31,6.06080871796054e-05
2008-08-01,5.98654324112143e-05
2008-08-04,5.92399315371412e-05
2008-08-05,6.06471704381426e-05
2008-08-06,6.02172335040984e-05
2008-08-07,6.00608812979845e-05
2008-08-08,5.82623897903254e-05
2008-08-11,5.77930845473676e-05
2008-08-12,5.75584111947466e-05
2008-08-13,5.73237240192493e-05
2008-08-14,5.67760668444979e-05
2008-08-18,0.000114885419254629
2008-08-19,5.67760668444529e-05
2008-08-20,5.71281408125858e-05
2008-08-21,5.59544399103588e-05
2008-08-22,5.71281408125462e-05
2008-08-25,5.65413335802926e-05
2008-08-26,5.61109533419821e-05
2008-08-27,5.71281408127869e-05
2008-08-28,5.65413335800501e-05
2008-08-29,5.57587894742114e-05
2008-09-01,5.84188125878086e-05
2008-09-02,5.78713059265965e-05
2008-09-03,5.77539732818391e-05
2008-09-04,5.98263414835214e-05
2008-09-05,5.77930845473935e-05
2008-09-08,6.04908351027807e-05
2008-09-09,5.9474505872467e-05
2008-09-10,5.96699739365841e-05
2008-09-11,5.95136002526137e-05
2008-09-12,6.04517503104726e-05
2008-09-16,0.00011848300226781
2008-09-17,5.89271442716987e-05
2008-09-18,5.9083540973803e-05
2008-09-19,5.86143324489427e-05
2008-09-22,5.88098427163406e-05
2008-09-23,5.88880441369981e-05
2008-09-24,5.8692537707387e-05
2008-09-25,5.84970216835813e-05
2008-09-26,5.79104160405078e-05
2008-09-29,5.88489436184688e-05
2008-09-30,5.79886351167512e-05
2008-10-01,5.94354111088739e-05
2008-10-02,5.9865432411339e-05
2008-10-06,0.000111754955697136
2008-10-07,5.66978239595193e-05
2008-10-08,5.46238274448323e-05
2008-10-09,5.77148616323407e-05
2008-10-10,6.02172335041454e-05
2008-10-13,6.02563205972845e-05
2008-10-14,6.24445860348345e-05
2008-10-15,6.25617806300824e-05
2008-10-16,6.27180347294058e-05
2008-10-17,6.25617806301912e-05
2008-10-20,6.22492540478697e-05
2008-10-21,6.26789717789206e-05
2008-10-22,6.09598227074625e-05
2008-10-23,5.94745058727139e-05
2008-10-24,5.89662440227417e-05
2008-10-27,5.84970216837269e-05
2008-10-28,6.02563205972908e-05
2008-10-29,5.92399315369979e-05
2008-10-30,5.89271442718242e-05
2008-10-31,5.81450686618272e-05
2008-11-03,5.81059608512283e-05
2008-11-04,5.96308810910227e-05
2008-11-05,6.052991951148e-05
2008-11-06,5.90835409737895e-05
2008-11-07,5.98654324113593e-05
2008-11-10,6.04517503103884e-05
2008-11-11,5.88880441371116e-05
2008-11-12,5.94745058724961e-05
2008-11-13,5.90444423738395e-05
2008-11-14,5.89662440226688e-05
2008-11-17,5.85361256561216e-05
2008-11-18,5.86925377071457e-05
2008-11-19,5.81059608513505e-05
2008-11-20,5.69325480044118e-05
2008-11-21,5.52109171353183e-05
2008-11-24,5.51717805136151e-05
2008-11-25,5.56805266094602e-05
2008-11-26,5.4819533620613e-05
2008-11-27,5.43889673439729e-05
2008-11-28,5.51326435079881e-05
2008-12-01,5.54848627218792e-05
2008-12-02,5.35668479512117e-05
2008-12-03,5.48195336205973e-05
2008-12-04,5.4310677567181e-05
2008-12-05,5.41932400176511e-05
2008-12-08,5.50935061175434e-05
2008-12-09,5.53283246931478e-05
2008-12-10,5.59544399104241e-05
2008-12-11,5.60718255605037e-05
2008-12-12,5.49760916398621e-05
2008-12-15,5.45455422828864e-05
2008-12-16,5.41932400175955e-05
2008-12-17,5.12953508241007e-05
2008-12-18,5.0159116444044e-05
2008-12-19,4.87481676501275e-05
2008-12-22,4.82777403280406e-05
2008-12-23,4.82777403281026e-05
2008-12-24,4.79248833823872e-05
2008-12-26,9.58520538737705e-05
2008-12-29,4.76896280559338e-05
2008-12-30,4.631702839574e-05
2009-01-02,0.000138957521088037
2009-01-05,4.76896280558865e-05
2009-01-06,4.98064260859819e-05
2009-01-07,4.9688855695113e-05
2009-01-08,5.17262515280495e-05
2009-01-09,5.10994714607731e-05
2009-01-12,0
2009-01-13,0
2009-01-14,5.00807435068643e-05
2009-01-15,4.7964091252657e-05
2009-01-16,4.83561487393183e-05
2009-01-19,4.94928973336064e-05
2009-01-20,4.83561487391425e-05
2009-01-21,4.86697669537115e-05
2009-01-22,4.89049644151605e-05
2009-01-23,4.89049644152754e-05
2009-01-28,0.000148721015097393
2009-01-29,5.02766729591118e-05
2009-01-30,5.11386481040045e-05
2009-02-02,5.12170002341915e-05
2009-02-03,5.14520473811447e-05
2009-02-04,5.34102345461439e-05
2009-02-05,5.28620391437613e-05
2009-02-06,5.28620391438862e-05
2009-02-09,5.18829311397385e-05
2009-02-10,5.17654220087752e-05
2009-02-11,5.17654220085287e-05
2009-02-12,4.98456154451829e-05
2009-02-13,4.98848044192525e-05
2009-02-16,5.12170002342802e-05
2009-02-17,5.07860444478574e-05
2009-02-18,4.97280462109317e-05
2009-02-19,5.00023690282406e-05
2009-02-20,5.0629321694834e-05
2009-02-23,5.0472592776969e-05
2009-02-24,5.02374878394583e-05
2009-02-25,5.16087377758772e-05
2009-02-26,5.06293216947683e-05
2009-02-27,5.04725927771288e-05
2009-03-02,5.14520473810498e-05
2009-03-03,5.10602944325579e-05
2009-03-04,5.14912205574939e-05
2009-03-05,5.20004368053605e-05
2009-03-06,5.12561757216572e-05
2009-03-09,5.14128738196206e-05
2009-03-10,5.1608737775738e-05
2009-03-11,5.2078771990236e-05
2009-03-12,5.19612686348769e-05
2009-03-13,5.21962718800217e-05
2009-03-16,5.14520473812613e-05
2009-03-17,5.16479094115349e-05
2009-03-18,5.16087377758212e-05
2009-03-19,5.00023690281319e-05
2009-03-20,5.00807435069905e-05
2009-03-23,5.01199301681681e-05
2009-03-24,5.00415564600245e-05
2009-03-25,5.10211170190479e-05
2009-03-26,5.21962718799811e-05
2009-03-27,5.25879131552414e-05
2009-03-30,5.2783719357389e-05
2009-03-31,5.33319255350864e-05
2009-04-01,5.32144591326964e-05
2009-04-02,5.43106775671204e-05
2009-04-03,5.61500807394471e-05
2009-04-06,5.77148616322858e-05
2009-04-07,5.66978239596996e-05
2009-04-08,5.7675749598755e-05
2009-04-09,5.84579173275555e-05
2009-04-10,5.75192976254827e-05
2009-04-13,5.75584111948717e-05
2009-04-14,5.78321954290054e-05
2009-04-15,5.67369455939883e-05
2009-04-16,5.75192976255866e-05
2009-04-17,5.72846081459169e-05
2009-04-20,5.82232831311492e-05
2009-04-21,5.76366371815135e-05
2009-04-22,5.68151877105513e-05
2009-04-23,5.65413335803445e-05
2009-04-24,5.65022100251223e-05
2009-04-27,5.76366371815945e-05
2009-04-28,5.59153105916698e-05
2009-04-29,5.59153105917076e-05
2009-04-30,5.6423961762128e-05
2009-05-04,0.000111285871273786
2009-05-06,0.000111246734387554
2009-05-07,5.60326973946597e-05
2009-05-08,5.73237240193981e-05
2009-05-11,5.76757495989207e-05
2009-05-12,5.73237240192137e-05
2009-05-13,5.74410693350549e-05
2009-05-14,5.65413335803526e-05
2009-05-15,5.64239617621518e-05
2009-05-18,5.56022622072881e-05
2009-05-19,5.62283343813012e-05
2009-05-20,5.63065864863116e-05
2009-05-21,5.6541333580249e-05
2009-05-22,5.66587019409101e-05
2009-05-25,5.73237240195044e-05
2009-05-26,5.70499048415501e-05
2009-05-27,5.82232831311101e-05
2009-05-28,5.86143324490547e-05
2009-05-29,5.86925377073854e-05
2009-06-01,5.87316397605666e-05
2009-06-02,6.00217922875236e-05
2009-06-03,6.11942958099722e-05
2009-06-04,5.96308810908486e-05
2009-06-05,5.92008344717885e-05
2009-06-08,5.99045229557779e-05
2009-06-09,6.04126651345637e-05
2009-06-10,6.09207425154994e-05
2009-06-11,6.15459795934196e-05
2009-06-12,5.99045229558125e-05
2009-06-15,5.95917878616043e-05
2009-06-16,5.80277440786487e-05
2009-06-17,5.79104160404341e-05
2009-06-18,5.7558411194934e-05
2009-06-19,5.72063752472575e-05
2009-06-22,5.76757495989409e-05
2009-06-23,5.57979203300054e-05
2009-06-24,5.47412523037535e-05
2009-06-25,5.4819533620497e-05
2009-06-26,5.53283246931081e-05
2009-06-29,5.4936952711776e-05
2009-06-30,5.35668479513645e-05
2009-07-01,5.32144591326007e-05
2009-07-02,5.35276951772437e-05
2009-07-03,5.24312612645429e-05
2009-07-06,5.16870806624672e-05
2009-07-07,5.184376181445e-05
2009-07-08,5.10602944325579e-05
2009-07-09,5.12953508239642e-05
2009-07-10,5.14520473810992e-05
2009-07-13,5.16087377758279e-05
2009-07-14,5.29795159368755e-05
2009-07-15,5.27837193574837e-05
2009-07-16,5.29795159369232e-05
2009-07-17,5.22354377399382e-05
2009-07-20,5.22354377398969e-05
2009-07-21,5.39975030754306e-05
2009-07-22,5.48195336206785e-05
2009-07-23,5.48195336204608e-05
2009-07-24,5.45063991250782e-05
2009-07-27,5.50543683429067e-05
2009-07-28,5.50152301835443e-05
2009-07-29,5.44672555826824e-05
2009-07-30,5.50152301836827e-05
2009-07-31,5.59153105917582e-05
2009-08-03,5.6932548004503e-05
2009-08-04,5.74801836722134e-05
2009-08-05,5.67369455939249e-05
2009-08-06,5.6932548004601e-05
2009-08-07,5.67369455938452e-05
2009-08-10,5.76757495989271e-05
2009-08-11,5.73237240193127e-05
2009-08-12,5.61500807394111e-05
2009-08-13,5.57979203299641e-05
2009-08-14,5.45846850561401e-05
2009-08-17,5.32144591326186e-05
2009-08-18,5.32144591324415e-05
2009-08-19,5.31753028952552e-05
2009-08-20,5.32144591325391e-05
2009-08-21,5.18437618143817e-05
2009-08-24,5.24312612645992e-05
2009-08-25,5.2431261264623e-05
2009-08-26,5.18829311398571e-05
2009-08-27,5.14520473811089e-05
2009-08-28,5.18437618143796e-05
2009-08-31,5.16479094117173e-05
2009-09-01,5.10602944326847e-05
2009-09-02,5.19612686348147e-05
2009-09-03,5.16479094117907e-05
2009-09-04,5.24704248147396e-05
2009-09-07,5.37626060510565e-05
2009-09-08,5.2627075165572e-05
2009-09-09,5.25487507598962e-05
2009-09-10,5.24312612646538e-05
2009-09-11,5.16479094117709e-05
2009-09-14,5.1256175721742e-05
2009-09-15,5.20787719902289e-05
2009-09-16,5.23920973295513e-05
2009-09-17,5.31361462733024e-05
2009-09-18,5.31361462731505e-05
2009-09-21,5.32144591325094e-05
2009-09-22,5.32144591325301e-05
2009-09-23,5.32144591326671e-05
2009-09-24,5.23529330098023e-05
2009-09-25,5.19612686349473e-05
2009-09-28,5.08644035127086e-05
2009-09-29,5.08644035124834e-05
2009-09-30,5.12953508242177e-05
2009-10-01,5.12561757216834e-05
2009-10-05,9.97328986628753e-05
2009-10-06,4.92969293338427e-05
2009-10-07,5.00807435069192e-05
2009-10-08,5.00807435067742e-05
2009-10-09,5.08644035127231e-05
2009-10-12,5.0864403512624e-05
2009-10-13,5.14520473811451e-05
2009-10-14,5.1452047380998e-05
2009-10-15,5.20396045902363e-05
2009-10-16,5.26270751655116e-05
2009-10-19,5.30186740984385e-05
2009-10-20,5.35668479512851e-05
2009-10-21,5.34493884747088e-05
2009-10-22,5.40366512332359e-05
2009-10-23,5.39583545331146e-05
2009-10-26,5.53283246930095e-05
2009-10-27,5.55631294299581e-05
2009-10-28,5.63457119625063e-05
2009-10-29,5.57196582337298e-05
2009-10-30,5.57587894740207e-05
2009-11-02,5.45846850562049e-05
2009-11-03,5.45846850561302e-05
2009-11-04,5.55631294299598e-05
2009-11-05,5.71281408125831e-05
2009-11-06,5.72846081458853e-05
2009-11-09,5.82232831312507e-05
2009-11-10,5.81059608512847e-05
2009-11-11,5.6580456751332e-05
2009-11-12,5.43889673441272e-05
2009-11-13,5.30186740983398e-05
2009-11-16,5.2822879443e-05
2009-11-17,5.16870806624325e-05
2009-11-18,5.14520473810608e-05
2009-11-19,5.14912205575992e-05
2009-11-20,5.17654220086918e-05
2009-11-23,5.1843761814467e-05
2009-11-24,5.12561757217947e-05
2009-11-25,5.14520473810336e-05
2009-11-26,5.08644035126022e-05
2009-11-27,4.95320897769073e-05
2009-11-30,4.99239930077705e-05
2009-12-01,4.74151459507237e-05
2009-12-02,4.94928973335502e-05
2009-12-03,5.01199301682688e-05
2009-12-04,5.10602944325107e-05
2009-12-07,5.09035824671421e-05
2009-12-08,5.02766729590955e-05
2009-12-09,4.91009516944655e-05
2009-12-10,4.93361237049551e-05
2009-12-11,5.07860444478351e-05
2009-12-14,5.15695657547967e-05
2009-12-15,5.08252241728654e-05
2009-12-16,4.9884804419186e-05
2009-12-17,4.94928973337325e-05
2009-12-18,4.8748167649976e-05
2009-12-21,4.83561487393643e-05
2009-12-22,4.96496647936221e-05
2009-12-23,4.9688855695051e-05
2009-12-24,5.00807435068791e-05
2009-12-28,0.000102123108992693
2009-12-29,5.14520473810025e-05
2009-12-30,5.10602944326116e-05
2010-01-04,0.000154520643796911
2010-01-05,5.26270751656108e-05
2010-01-06,5.28620391436554e-05
2010-01-07,5.32144591325209e-05
2010-01-08,5.3801756516819e-05
2010-01-11,5.38017565168752e-05
2010-01-12,5.36060003407598e-05
2010-01-13,5.26662367907169e-05
2010-01-14,5.28620391438202e-05
2010-01-15,5.24312612646934e-05
2010-01-18,5.22354377398346e-05
2010-01-19,5.26270751655551e-05
2010-01-20,5.27837193573768e-05
2010-01-21,5.31753028951198e-05
2010-01-22,5.24312612645783e-05
2010-01-25,5.30186740983857e-05
2010-01-26,5.22354377398366e-05
2010-01-27,5.18437618145062e-05
2010-01-28,5.20004368052745e-05
2010-01-29,5.22354377398202e-05
2010-02-01,5.28228794429271e-05
2010-02-02,5.34102345462688e-05
2010-02-03,5.37626060510753e-05
2010-02-04,5.45846850561722e-05
2010-02-05,5.4154093398462e-05
2010-02-08,5.38017565167739e-05
2010-02-09,5.30578318746297e-05
2010-02-10,5.26270751656423e-05
2010-02-11,5.26270751654722e-05
2010-02-12,5.26270751654766e-05
2010-02-16,0.000104865271566548
2010-02-17,5.24704248148079e-05
2010-02-18,5.22354377397687e-05
2010-02-19,5.28228794431359e-05
2010-02-22,5.3253614984797e-05
2010-02-23,5.28228794430185e-05
2010-02-24,5.23920973295657e-05
2010-02-25,5.14520473810362e-05
2010-02-26,5.14520473811936e-05
2010-03-02,0.00010325930107083
2010-03-03,5.2822879443065e-05
2010-03-04,5.26270751653836e-05
2010-03-05,5.18437618145209e-05
2010-03-08,5.22354377399075e-05
2010-03-09,5.17654220086321e-05
2010-03-10,5.16479094116298e-05
2010-03-11,5.22354377399401e-05
2010-03-12,5.31753028951451e-05
2010-03-15,5.31753028951866e-05
2010-03-16,5.32144591325828e-05
2010-03-17,5.34102345462642e-05
2010-03-18,5.41540933984803e-05
2010-03-19,5.39975030755311e-05
2010-03-22,5.3997503075427e-05
2010-03-23,5.34102345462718e-05
2010-03-24,5.30578318747333e-05
2010-03-25,5.3958354533173e-05
2010-03-26,5.45846850561523e-05
2010-03-29,5.54848627218902e-05
2010-03-30,5.51717805137294e-05
2010-03-31,5.51717805135862e-05
2010-04-01,5.37626060510577e-05
2010-04-02,5.37626060510845e-05
2010-04-05,5.47803931543857e-05
2010-04-06,5.53674597768302e-05
2010-04-07,5.54065944760449e-05
2010-04-08,5.47803931543834e-05
2010-04-09,5.47803931543799e-05
2010-04-12,5.53674597766718e-05
2010-04-13,5.45846850562059e-05
2010-04-14,5.41932400174693e-05
2010-04-15,5.39975030756362e-05
2010-04-16,5.32144591325572e-05
2010-04-19,5.20787719901487e-05
2010-04-20,5.24312612645791e-05
2010-04-21,5.28228794431091e-05
2010-04-22,5.20787719901375e-05
2010-04-23,5.2039604590301e-05
2010-04-26,5.24312612645619e-05
2010-04-27,5.1843761814372e-05
2010-04-28,5.09427610364644e-05
2010-04-29,5.08252241728771e-05
2010-04-30,5.08644035126651e-05
2010-05-03,5.08252241728728e-05
2010-05-04,5.08644035126169e-05
2010-05-06,0.000101300378362201
2010-05-07,5.06293216947959e-05
2010-05-10,5.18045921041496e-05
2010-05-11,5.20396045901933e-05
2010-05-12,5.15303933487486e-05
2010-05-13,5.18829311397636e-05
2010-05-14,5.14520473812276e-05
2010-05-17,5.08644035125039e-05
2010-05-18,5.14520473811721e-05
2010-05-19,5.10602944326082e-05
2010-05-20,4.98848044192474e-05
2010-05-24,9.87530543339126e-05
2010-05-25,4.81601248184324e-05
2010-05-26,4.79248833821292e-05
2010-05-27,4.94928973336379e-05
2010-05-28,4.9649664793726e-05
2010-05-31,4.98848044192391e-05
2010-06-01,4.94537045045936e-05
2010-06-03,0.000100947723363878
2010-06-04,5.02766729592036e-05
2010-06-07,4.85521630160854e-05
2010-06-08,4.88657658022646e-05
2010-06-09,4.7728838241719e-05
2010-06-10,4.77680480414997e-05
2010-06-11,4.87873674200065e-05
2010-06-14,4.88657658025399e-05
2010-06-15,4.87089674947214e-05
2010-06-16,4.91009516943917e-05
2010-06-17,4.85129609323322e-05
2010-06-18,4.75719951833781e-05
2010-06-21,4.8238535543999e-05
2010-06-22,4.71406449347516e-05
2010-06-23,4.63562520916721e-05
2010-06-24,4.52970767358445e-05
2010-06-25,4.5375543826313e-05
2010-06-28,4.57286266115621e-05
2010-06-29,4.41198848956855e-05
2010-06-30,4.30601147754197e-05
2010-07-01,4.2196389912215e-05
2010-07-02,4.3531158519199e-05
2010-07-05,4.40021465798066e-05
2010-07-06,4.47870029751178e-05
2010-07-07,4.52578426108106e-05
2010-07-08,4.53363104741746e-05
2010-07-09,4.59247701949414e-05
2010-07-12,4.45908033704325e-05
2010-07-13,4.47870029751968e-05
2010-07-14,4.53363104741296e-05
2010-07-15,4.30208586162563e-05
2010-07-16,4.32171355444952e-05
2010-07-19,4.3217135544452e-05
2010-07-20,4.34134028038582e-05
2010-07-21,4.32171355445632e-05
2010-07-22,4.20393289090486e-05
2010-07-23,4.24319698087384e-05
2010-07-26,4.22749180922476e-05
2010-07-27,4.18429939478093e-05
2010-07-28,4.32171355445825e-05
2010-07-29,4.28638301111966e-05
2010-07-30,4.23927074599614e-05
2010-08-02,4.16466493113662e-05
2010-08-03,4.12146570483702e-05
2010-08-04,3.96826705837726e-05
2010-08-05,4.10575573391499e-05
2010-08-06,4.20000626907621e-05
2010-08-09,4.04683782530641e-05
2010-08-10,4.10575573390238e-05
2010-08-11,4.02326822211103e-05
2010-08-12,3.98398245136181e-05
2010-08-13,3.90932881319958e-05
2010-08-16,3.7717723256802e-05
2010-08-17,3.73639297988116e-05
2010-08-18,3.64989690632032e-05
2010-08-19,3.71280500387291e-05
2010-08-20,3.69314729035483e-05
2010-08-23,3.73246174752924e-05
2010-08-24,3.66955675383232e-05
2010-08-25,3.5987767622947e-05
2010-08-26,3.73246174751978e-05
2010-08-27,3.98398245135837e-05
2010-08-30,4.06255011953299e-05
2010-08-31,3.83466118432185e-05
2010-09-01,4.06647809625926e-05
2010-09-02,4.4159130228098e-05
2010-09-03,4.52578426109047e-05
2010-09-06,4.72975049737833e-05
2010-09-07,4.53755438263147e-05
2010-09-08,4.47870029751689e-05
2010-09-09,4.45908033704693e-05
2010-09-10,4.5807085203541e-05
2010-09-13,4.55717047922342e-05
2010-09-14,4.48262417369215e-05
2010-09-15,4.14895666349594e-05
2010-09-16,4.14502949980903e-05
2010-09-17,4.2471231770648e-05
2010-09-20,4.24712317704093e-05
2010-09-24,0.000163100933105085
2010-09-27,3.96433811326457e-05
2010-09-28,3.8307309214699e-05
2010-09-29,3.67348860693382e-05
2010-09-30,3.71280500386758e-05
2010-10-01,3.81107902560636e-05
2010-10-04,3.74032417343952e-05
2010-10-05,3.62630380875276e-05
2010-10-06,3.33914249454836e-05
2010-10-07,3.43357453279192e-05
2010-10-08,3.44931103001071e-05
2010-10-11,3.45717904557739e-05
2010-10-12,3.39816514128717e-05
2010-10-13,3.49258319284478e-05
2010-10-14,3.49651679281161e-05
2010-10-15,3.49651679281275e-05
2010-10-18,3.47684840469438e-05
2010-10-19,3.51618421003854e-05
2010-10-20,3.55551613216647e-05
2010-10-21,3.52011757698018e-05
2010-10-22,3.53978382924142e-05
2010-10-25,3.56731495168113e-05
2010-10-26,3.59484417185333e-05
2010-10-27,3.7717723256794e-05
2010-10-28,3.61450673599609e-05
2010-10-29,3.7088735387587e-05
2010-11-01,3.771772325672e-05
2010-11-02,3.74818644420213e-05
2010-11-03,3.75211752141578e-05
2010-11-04,3.65382895345956e-05
2010-11-05,3.69707891064923e-05
2010-11-08,3.80714853009556e-05
2010-11-09,3.87003180549099e-05
2010-11-10,3.94862194537722e-05
2010-11-11,3.98791120276807e-05
2010-11-12,3.96040912939928e-05
2010-11-15,4.16466493114336e-05
2010-11-16,4.09004514349536e-05
2010-11-17,4.20393289091138e-05
2010-11-18,4.40021465797761e-05
2010-11-19,4.22749180921475e-05
2010-11-22,4.47477638272229e-05
2010-11-23,4.4787002975132e-05
2010-11-24,4.47477638272225e-05
2010-11-25,4.57678561008263e-05
2010-11-26,4.71406449347611e-05
2010-11-29,4.66700277602562e-05
2010-11-30,4.7101428960112e-05
2010-12-01,4.55324733716667e-05
2010-12-02,4.77288382417383e-05
2010-12-03,4.79248833821842e-05
2010-12-06,4.59639977527448e-05
2010-12-07,4.64739208635838e-05
2010-12-08,4.92969293335854e-05
2010-12-09,4.99631812106312e-05
2010-12-10,4.75327834541379e-05
2010-12-13,4.9532089776878e-05
2010-12-14,4.94928973336316e-05
2010-12-15,4.98848044192475e-05
2010-12-16,5.04334095841407e-05
2010-12-17,4.73759326776053e-05
2010-12-20,4.69445612011714e-05
2010-12-21,4.66700277602599e-05
2010-12-22,4.53363104741926e-05
2010-12-23,4.53363104742709e-05
2010-12-24,4.58070852035827e-05
2010-12-27,4.61601297497997e-05
2010-12-28,4.5022429748213e-05
2010-12-29,4.61209041227735e-05
2010-12-30,4.45123208232842e-05
2011-01-03,8.91051090337569e-05
2011-01-04,4.61601297496055e-05
2011-01-05,4.59247701949548e-05
2011-01-06,4.81601248183112e-05
2011-01-07,4.75327834542808e-05
2011-01-10,4.75327834541623e-05
2011-01-11,4.71406449346946e-05
2011-01-12,4.65523647806202e-05
2011-01-13,4.71406449346258e-05
2011-01-14,4.75327834541728e-05
2011-01-17,4.77288382416241e-05
2011-01-18,4.8512960932215e-05
2011-01-19,5.00415564601299e-05
2011-01-20,4.78856751258705e-05
2011-01-21,4.80425058364362e-05
2011-01-24,4.88657658024882e-05
2011-01-25,4.96496647936732e-05
2011-01-26,4.89049644152459e-05
2011-01-27,4.87089674946841e-05
2011-01-28,4.82777403282156e-05
2011-01-31,4.80817125493392e-05
2011-02-01,4.87481676501895e-05
2011-02-07,0.000199631949723033
2011-02-08,5.21962718800161e-05
2011-02-09,5.27837193572981e-05
2011-02-10,5.18045921040727e-05
2011-02-11,5.1843761814445e-05
2011-02-14,5.18045921041212e-05
2011-02-15,5.16087377757087e-05
2011-02-16,5.34102345461173e-05
2011-02-17,5.30186740983381e-05
2011-02-18,5.1608737775803e-05
2011-02-21,5.19612686350119e-05
2011-02-22,5.06293216948779e-05
2011-02-23,4.94928973334391e-05
2011-02-24,4.87089674948622e-05
2011-02-25,4.94145112901367e-05
2011-02-28,4.98456154452267e-05
2011-03-02,0.000100947723363799
2011-03-03,5.12170002343125e-05
2011-03-04,5.14520473812219e-05
2011-03-07,5.05901400433587e-05
2011-03-08,5.12561757217875e-05
2011-03-09,5.14520473810171e-05
2011-03-10,5.16479094117727e-05
2011-03-11,4.94928973335566e-05
2011-03-14,4.78464664834419e-05
2011-03-15,4.81601248182458e-05
2011-03-16,4.84737584626461e-05
2011-03-17,4.77680480414072e-05
